Rk,Year,Date,Region,Round,Seed0,School0,Seed1,School1,OT,Diff,City,State,Zipcode,Latitude,Longitude
2720,1995,April 1 1995,National,National Semifinal,2,1116,2,1314,,7,Seattle,WA,98060,47.4323,-121.8034
2747,1995,March 19 1995,Southeast,Second Round,14,1451,6,1207,,-2,Tallahassee,FL,32301,30.4286,-84.2593
2780,1995,March 17 1995,Southeast,First Round,14,1451,3,1277,,7,Tallahassee,FL,32301,30.4286,-84.2593
2794,1995,March 17 1995,Southeast,First Round,15,1293,2,1314,,-10,Tallahassee,FL,32301,30.4286,-84.2593
2801,1995,March 17 1995,Southeast,First Round,15,1293,2,1314,,-10,Tallahassee,FL,32301,30.4286,-84.2593
2779,1995,March 17 1995,Southeast,First Round,11,1462,6,1207,,-5,Tallahassee,FL,32301,30.4286,-84.2593
2755,1995,March 19 1995,Southeast,Second Round,2,1314,7,1235,,22,Tallahassee,FL,32301,30.4286,-84.2593
2793,1995,March 17 1995,Southeast,First Round,2,1314,15,1293,,10,Tallahassee,FL,32301,30.4286,-84.2593
2797,1995,March 17 1995,Southeast,First Round,3,1277,14,1451,,-7,Tallahassee,FL,32301,30.4286,-84.2593
2804,1995,March 17 1995,Southeast,First Round,3,1277,14,1451,,-7,Tallahassee,FL,32301,30.4286,-84.2593
2745,1995,March 19 1995,Southeast,Second Round,7,1235,2,1314,,-22,Tallahassee,FL,32301,30.4286,-84.2593
2746,1995,March 19 1995,Southeast,Second Round,6,1207,14,1451,,2,Tallahassee,FL,32301,30.4286,-84.2593
2635,1996,March 16 1996,East,Second Round,1,1269,9,1390,,5,Providence,RI,2901,41.8228,-71.4145
2683,1996,March 14 1996,East,First Round,1,1269,16,1416,,22,Providence,RI,2901,41.8228,-71.4145
2700,1996,March 14 1996,East,First Round,8,1133,9,1390,,-8,Providence,RI,2901,41.8228,-71.4145
2713,1996,March 14 1996,East,First Round,8,1133,9,1390,,-8,Providence,RI,2901,41.8228,-71.4145
2697,1996,March 14 1996,East,First Round,16,1416,1,1269,,-22,Providence,RI,2901,41.8228,-71.4145
2710,1996,March 14 1996,East,First Round,16,1416,1,1269,,-22,Providence,RI,2901,41.8228,-71.4145
2639,1996,March 16 1996,East,Second Round,9,1390,1,1269,,-5,Providence,RI,2901,41.8228,-71.4145
2636,1996,March 16 1996,East,Second Round,4,1266,12,1116,,-9,Providence,RI,2901,41.8228,-71.4145
2650,1996,March 16 1996,East,Second Round,12,1116,4,1266,,9,Providence,RI,2901,41.8228,-71.4145
2714,1996,March 14 1996,East,First Round,12,1116,5,1336,,6,Providence,RI,2901,41.8228,-71.4145
2621,1996,March 17 1996,East,Second Round,3,1403,6,1314,,19,Richmond,VA,23201,37.5593,-77.4471
2657,1996,March 15 1996,East,First Round,3,1403,14,1296,,1,Richmond,VA,23201,37.5593,-77.4471
2664,1996,March 15 1996,East,First Round,14,1296,3,1403,,-1,Richmond,VA,23201,37.5593,-77.4471
2667,1996,March 15 1996,East,First Round,11,1309,6,1314,,-21,Richmond,VA,23201,37.5593,-77.4471
2626,1996,March 17 1996,East,Second Round,7,1307,2,1207,,-11,Richmond,VA,23201,37.5593,-77.4471
2668,1996,March 15 1996,East,First Round,7,1307,10,1243,,21,Richmond,VA,23201,37.5593,-77.4471
2625,1996,March 17 1996,East,Second Round,6,1314,3,1403,,-19,Richmond,VA,23201,37.5593,-77.4471
2666,1996,March 15 1996,East,First Round,6,1314,11,1309,,21,Richmond,VA,23201,37.5593,-77.4471
2669,1996,March 15 1996,East,First Round,15,1290,2,1207,,-37,Richmond,VA,23201,37.5593,-77.4471
2655,1996,March 15 1996,East,First Round,10,1243,7,1307,,-21,Richmond,VA,23201,37.5593,-77.4471
2631,1996,March 17 1996,East,Second Round,2,1207,7,1307,,11,Richmond,VA,23201,37.5593,-77.4471
2677,1996,March 15 1996,East,First Round,2,1207,15,1290,,37,Richmond,VA,23201,37.5593,-77.4471
2656,1996,March 15 1996,Midwest,First Round,11,1409,6,1257,OT,-2,Milwaukee,WI,53201,43.0113,-87.9584
2622,1996,March 17 1996,Midwest,Second Round,10,1400,2,1448,,-3,Milwaukee,WI,53201,43.0113,-87.9584
2658,1996,March 15 1996,Midwest,First Round,10,1400,7,1276,,4,Milwaukee,WI,53201,43.0113,-87.9584
2662,1996,March 15 1996,Midwest,First Round,14,1339,3,1437,,-34,Milwaukee,WI,53201,43.0113,-87.9584
2670,1996,March 15 1996,Midwest,First Round,7,1276,10,1400,,-4,Milwaukee,WI,53201,43.0113,-87.9584
2653,1996,March 15 1996,Midwest,First Round,15,1419,2,1448,,-12,Milwaukee,WI,53201,43.0113,-87.9584
2627,1996,March 17 1996,Midwest,Second Round,2,1448,10,1400,,3,Milwaukee,WI,53201,43.0113,-87.9584
2671,1996,March 15 1996,Midwest,First Round,2,1448,15,1419,,12,Milwaukee,WI,53201,43.0113,-87.9584
2628,1996,March 17 1996,Midwest,Second Round,3,1437,6,1257,,-4,Milwaukee,WI,53201,43.0113,-87.9584
2672,1996,March 15 1996,Midwest,First Round,3,1437,14,1339,,34,Milwaukee,WI,53201,43.0113,-87.9584
2619,1996,March 17 1996,Midwest,Second Round,6,1257,3,1437,,4,Milwaukee,WI,53201,43.0113,-87.9584
2652,1996,March 15 1996,Midwest,First Round,6,1257,11,1409,OT,2,Milwaukee,WI,53201,43.0113,-87.9584
2641,1996,March 16 1996,Southeast,Second Round,13,1343,5,1280,,-22,Indianapolis,IN,46201,39.775,-86.1093
2647,1996,March 16 1996,Southeast,Second Round,9,1185,1,1163,,-14,Indianapolis,IN,46201,39.775,-86.1093
2691,1996,March 14 1996,Southeast,First Round,9,1185,8,1181,,15,Indianapolis,IN,46201,39.775,-86.1093
2704,1996,March 14 1996,Southeast,First Round,9,1185,8,1181,,15,Indianapolis,IN,46201,39.775,-86.1093
2695,1996,March 14 1996,Southeast,First Round,16,1159,1,1163,,-9,Indianapolis,IN,46201,39.775,-86.1093
2708,1996,March 14 1996,Southeast,First Round,16,1159,1,1163,,-9,Indianapolis,IN,46201,39.775,-86.1093
2685,1996,March 14 1996,Southeast,First Round,12,1433,5,1280,,-7,Indianapolis,IN,46201,39.775,-86.1093
2687,1996,March 14 1996,Southeast,First Round,4,1417,13,1343,,-2,Indianapolis,IN,46201,39.775,-86.1093
2642,1996,March 16 1996,Southeast,Second Round,5,1280,13,1343,,22,Indianapolis,IN,46201,39.775,-86.1093
2692,1996,March 14 1996,Southeast,First Round,8,1181,9,1185,,-15,Indianapolis,IN,46201,39.775,-86.1093
2705,1996,March 14 1996,Southeast,First Round,8,1181,9,1185,,-15,Indianapolis,IN,46201,39.775,-86.1093
2649,1996,March 16 1996,Southeast,Second Round,1,1163,9,1185,,14,Indianapolis,IN,46201,39.775,-86.1093
2694,1996,March 14 1996,Southeast,First Round,1,1163,16,1159,,9,Indianapolis,IN,46201,39.775,-86.1093
2707,1996,March 14 1996,Southeast,First Round,1,1163,16,1159,,9,Indianapolis,IN,46201,39.775,-86.1093
2646,1996,March 16 1996,West,Second Round,8,1208,1,1345,,7,Albuquerque,NM,87101,35.1996,-106.6448
2690,1996,March 14 1996,West,First Round,8,1208,9,1155,,7,Albuquerque,NM,87101,35.1996,-106.6448
2703,1996,March 14 1996,West,First Round,8,1208,9,1155,,7,Albuquerque,NM,87101,35.1996,-106.6448
2648,1996,March 16 1996,West,Second Round,12,1180,4,1393,,-11,Albuquerque,NM,87101,35.1996,-106.6448
2693,1996,March 14 1996,West,First Round,12,1180,5,1272,,12,Albuquerque,NM,87101,35.1996,-106.6448
2706,1996,March 14 1996,West,First Round,12,1180,5,1272,,12,Albuquerque,NM,87101,35.1996,-106.6448
2696,1996,March 14 1996,West,First Round,9,1155,8,1208,,-7,Albuquerque,NM,87101,35.1996,-106.6448
2709,1996,March 14 1996,West,First Round,9,1155,8,1208,,-7,Albuquerque,NM,87101,35.1996,-106.6448
2638,1996,March 16 1996,West,Second Round,4,1393,12,1180,,11,Albuquerque,NM,87101,35.1996,-106.6448
2640,1996,March 16 1996,West,Second Round,1,1345,8,1208,,-7,Albuquerque,NM,87101,35.1996,-106.6448
2614,1996,March 21 1996,East,Regional Semifinal,3,1403,2,1207,,-8,Atlanta,GA,30301,33.8444,-84.474
2611,1996,March 21 1996,East,Regional Semifinal,1,1269,12,1116,,16,Atlanta,GA,30301,33.8444,-84.474
2602,1996,March 23 1996,East,Regional Final,2,1207,1,1269,,-24,Atlanta,GA,30301,33.8444,-84.474
2617,1996,March 21 1996,East,Regional Semifinal,2,1207,3,1403,,8,Atlanta,GA,30301,33.8444,-84.474
2618,1996,March 21 1996,East,Regional Semifinal,12,1116,1,1269,,-16,Atlanta,GA,30301,33.8444,-84.474
2644,1996,March 16 1996,Midwest,Second Round,4,1428,5,1235,,6,Dallas,TX,75201,32.7904,-96.8044
2686,1996,March 14 1996,Midwest,First Round,4,1428,13,1145,,29,Dallas,TX,75201,32.7904,-96.8044
2689,1996,March 14 1996,Midwest,First Round,8,1453,9,1439,,-13,Dallas,TX,75201,32.7904,-96.8044
2702,1996,March 14 1996,Midwest,First Round,8,1453,9,1439,,-13,Dallas,TX,75201,32.7904,-96.8044
2698,1996,March 14 1996,Midwest,First Round,13,1145,4,1428,,-29,Dallas,TX,75201,32.7904,-96.8044
2711,1996,March 14 1996,Midwest,First Round,13,1145,4,1428,,-29,Dallas,TX,75201,32.7904,-96.8044
2699,1996,March 14 1996,Midwest,First Round,12,1143,5,1235,,-10,Dallas,TX,75201,32.7904,-96.8044
2712,1996,March 14 1996,Midwest,First Round,12,1143,5,1235,,-10,Dallas,TX,75201,32.7904,-96.8044
2643,1996,March 16 1996,Midwest,Second Round,9,1439,1,1246,,-24,Dallas,TX,75201,32.7904,-96.8044
2684,1996,March 14 1996,Midwest,First Round,9,1439,8,1453,,13,Dallas,TX,75201,32.7904,-96.8044
2637,1996,March 16 1996,Midwest,Second Round,1,1246,9,1439,,24,Dallas,TX,75201,32.7904,-96.8044
2645,1996,March 16 1996,Midwest,Second Round,5,1235,4,1428,,-6,Dallas,TX,75201,32.7904,-96.8044
